areaFIPS,areaname,areaname2,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled,atleast1immigparent_pct,allnativebornparents_pct,lowincome_pct,notlowincome_pct,notenrolled_pct,enrolled_pct
30980,Longview, TX,8000,2000,7000,5000,3000,4000,4000,0.199785709,0.800214291,0.60598284,0.39401716,0.488271683,0.511728287
31060,Los Alamos, NM,1000,0,1000,500,500,0,500,0,0.873259366,0.593430996,0.406569034,0,0.563714266
31080,Los Angeles-Long Beach-Anaheim, CA,511000,282000,218000,247000,257000,174000,336000,0.575610697,0.424389303,0.490469217,0.509530783,0.341416121,0.658583879
31140,Louisville/Jefferson County, KY-IN,48000,6000,42000,21000,26000,20000,28000,0.122743309,0.877256691,0.446652234,0.553347766,0.414776057,0.585223913
31180,Lubbock, TX,12000,1000,11000,6000,6000,5000,7000,0.096801579,0.903198421,0.493492186,0.506507814,0.406393558,0.593606472
31220,Ludington, MI,1000,0,1000,1000,500,500,1000,0,0.932792544,0.576520324,0.423479646,0.421926916,0.578073084
31260,Lufkin, TX,4000,0,3000,2000,1000,1000,2000,0,0.74581176,0.626435041,0.373564959,0.379877418,0.620122552
31300,Lumberton, NC,6000,0,5000,4000,1000,3000,3000,0,0.827328384,0.749140263,0.250859767,0.571074188,0.428925812
31340,Lynchburg, VA,8000,0,8000,4000,4000,3000,5000,0,0.947866499,0.459389508,0.540610492,0.384963721,0.615036249
31380,Macomb, IL,1000,0,1000,1000,1000,500,1000,0,0.940226853,0.463922024,0.536077976,0.320964217,0.679035783
31420,Macon-Bibb County, GA,10000,0,9000,7000,3000,4000,6000,0,0.925333202,0.65320611,0.34679392,0.36428082,0.63571918
31460,Madera, CA,7000,3000,4000,4000,3000,4000,3000,0.489745796,0.510254204,0.634500802,0.365499198,0.5082739,0.4917261
31540,Madison, WI,24000,4000,20000,8000,16000,9000,15000,0.158536077,0.841463923,0.334221542,0.665778458,0.370678872,0.629321098
31580,Madisonville, KY,2000,0,2000,1000,1000,1000,1000,0,0.973370552,0.527599454,0.472400516,0.460373551,0.539626479
31620,Magnolia, AR,1000,0,1000,1000,0,0,1000,0,0.949819148,0.655402422,0,0,0.731192231
31660,Malone, NY,2000,0,2000,1000,1000,1000,1000,0,0.984329998,0.410910428,0.589089572,0.356710583,0.643289447
31680,Malvern, AR,1000,0,1000,1000,500,0,1000,0,0.943244219,0.57497263,0.42502737,0,0.713589609
31700,Manchester-Nashua, NH,15000,3000,13000,4000,11000,6000,10000,0.172363102,0.827636898,0.280684114,0.719315886,0.374284863,0.625715137
31740,Manhattan, KS,5000,0,5000,3000,2000,2000,3000,0,0.903274715,0.506314337,0.493685663,0.486743987,0.513256013
31860,Mankato-North Mankato, MN,3000,0,3000,0,2000,0,2000,0,0.93105197,0,0.675281465,0,0.648730159
31930,Marietta, OH,2000,0,2000,1000,1000,1000,1000,0,0.993957698,0.510892868,0.489107102,0.498959273,0.501040697
31940,Marinette, WI-MI,2000,0,2000,1000,1000,1000,1000,0,0.973724782,0.425307631,0.574692369,0.432541132,0.567458868
31980,Marion, IN,3000,0,2000,1000,1000,1000,1000,0,0.96922034,0.558950424,0.441049606,0.461105019,0.538895011
32020,Marion, OH,3000,0,3000,1000,1000,1000,1000,0,0.968272686,0.503068686,0.496931285,0.508468032,0.491531968
32100,Marquette, MI,2000,0,2000,1000,1000,1000,1000,0,0.962211967,0.486761153,0.513238847,0.465657562,0.534342408
32140,Marshall, MN,1000,0,1000,500,500,500,1000,0,0.943483889,0.510183036,0.489816964,0.362465262,0.637534738
32180,Marshall, MO,1000,0,1000,500,500,500,500,0,0.910259008,0.525475919,0.474524081,0.473629981,0.526370049
32220,Marshall, TX,3000,0,2000,2000,1000,1000,2000,0,0.850040913,0.584070921,0.415929079,0.434769511,0.565230489
32260,Marshalltown, IA,2000,0,1000,1000,1000,0,1000,0,0.796367884,0.468100071,0.531899929,0,0.635488272
32280,Martin, TN,1000,0,1000,1000,1000,500,1000,0,0.974909425,0.534421086,0.465578914,0.442886621,0.557113409
32300,Martinsville, VA,2000,0,2000,1000,1000,1000,1000,0,0.952342868,0.575458407,0.424541622,0.419093549,0.580906451
32340,Maryville, MO,1000,0,1000,500,500,500,500,0,0.966340542,0.564796567,0.435203433,0.415655792,0.584344208
32380,Mason City, IA,2000,0,2000,1000,1000,0,1000,0,0.977841914,0.578152776,0.421847224,0,0.606754422
32460,Mayfield, KY,1000,0,1000,1000,1000,1000,1000,0,0.95317775,0.486986101,0.513013899,0.419620901,0.580379128
32500,Maysville, KY,1000,0,1000,500,0,500,500,0,0.988898754,0.624494374,0,0.52982831,0.47017169
32540,McAlester, OK,2000,0,2000,1000,1000,1000,1000,0,0.921470702,0.658477783,0.341522217,0.402585834,0.597414136
32580,McAllen-Edinburg-Mission, TX,47000,25000,21000,33000,14000,22000,26000,0.549152613,0.450847387,0.711866856,0.288133115,0.456068337,0.543931663
32620,McComb, MS,2000,0,2000,1000,1000,0,2000,0,0.980642915,0.659579992,0.340420008,0,0.721559286
32660,McMinnville, TN,2000,0,1000,1000,1000,1000,1000,0,0.893228352,0.643909931,0.356090099,0.543378711,0.456621289
32740,Meadville, PA,3000,0,3000,2000,1000,1000,2000,0,0.975271285,0.567314982,0.432685018,0.444827586,0.555172443
32780,Medford, OR,8000,0,6000,5000,3000,4000,4000,0,0.874262154,0.615364432,0.384635597,0.532775104,0.467224896
32820,Memphis, TN-MS-AR,59000,8000,51000,33000,25000,26000,33000,0.132102013,0.867897987,0.566358566,0.433641464,0.443097055,0.556902945
32860,Menomonie, WI,2000,0,2000,1000,1000,1000,1000,0,0.961440861,0.410143793,0.589856207,0.428443879,0.571556091
32900,Merced, CA,13000,6000,7000,9000,4000,6000,7000,0.484266937,0.515733063,0.69693017,0.30306986,0.462762028,0.537238002
32940,Meridian, MS,5000,0,5000,3000,2000,2000,3000,0,0.982330799,0.672034979,0.327964991,0.371318996,0.628681004
32980,Merrill, WI,1000,0,1000,0,500,0,500,0,0.988452017,0,0.564047813,0,0.613249719
33020,Mexico, MO,1000,0,1000,500,500,500,500,0,0.970944226,0.476103842,0.523896158,0.490179121,0.509820879
33060,Miami, OK,1000,0,1000,1000,500,1000,1000,0,0.963900208,0.641470194,0.358529776,0.475474983,0.524525046
33100,Miami-Fort Lauderdale-West Palm Beach, FL,206000,111000,91000,101000,102000,65000,141000,0.554370522,0.445629507,0.497419894,0.502580106,0.314715177,0.685284853
33180,Middlesborough, KY,1000,0,1000,1000,0,1000,1000,0,0.998162866,0.781803727,0,0.456543058,0.543456912
33220,Midland, MI,3000,0,3000,1000,2000,1000,2000,0,0.954079926,0.382850468,0.617149532,0.382975221,0.617024779
33260,Midland, TX,8000,0,6000,2000,5000,3000,5000,0,0.810128212,0.311556637,0.688443363,0.41212064,0.58787936
33300,Milledgeville, GA,2000,0,2000,1000,1000,1000,1000,0,0.93408525,0.592206538,0.407793462,0.392901421,0.607098579
33340,Milwaukee-Waukesha-West Allis, WI,61000,10000,51000,26000,35000,21000,40000,0.158452153,0.841547847,0.428529739,0.571470261,0.346582651,0.653417349
33420,Mineral Wells, TX,1000,0,1000,1000,1000,1000,1000,0,0.822695494,0.509735167,0.490264833,0.514998496,0.485001504
33460,Minneapolis-St. Paul-Bloomington, MN-WI,139000,34000,103000,44000,93000,58000,80000,0.249386013,0.750613987,0.320182443,0.679817557,0.419569463,0.580430508
33500,Minot, ND,3000,0,3000,1000,2000,2000,2000,0,0.955851555,0.304757595,0.695242405,0.467978686,0.532021284
33540,Missoula, MT,4000,0,4000,2000,2000,2000,2000,0,0.97801888,0.515083373,0.484916627,0.420767516,0.579232454
33580,Mitchell, SD,1000,0,1000,500,1000,500,1000,0,0.934011638,0.371492684,0.628507316,0.447774857,0.552225113
33620,Moberly, MO,1000,0,1000,1000,500,500,1000,0,0.910259008,0.525475919,0.474524081,0.473629981,0.526370049
33660,Mobile, AL,16000,0,16000,9000,7000,6000,10000,0,0.950511575,0.580200195,0.419799775,0.376918256,0.623081744
33700,Modesto, CA,23000,9000,14000,14000,9000,11000,12000,0.394358695,0.605641305,0.598711729,0.401288301,0.462412804,0.537587166
33740,Monroe, LA,8000,0,8000,5000,3000,3000,5000,0,0.978947699,0.622584701,0.377415329,0.345627069,0.654372931
33780,Monroe, MI,5000,0,5000,0,3000,0,3000,0,0.979399621,0,0.643661678,0,0.679906547
33860,Montgomery, AL,15000,0,13000,8000,7000,6000,9000,0,0.912404418,0.512398005,0.487601995,0.402874351,0.597125649
33980,Morehead City, NC,2000,0,2000,1000,1000,1000,1000,0,0.916143358,0.570392847,0.429607123,0.412135214,0.587864757
34020,Morgan City, LA,2000,0,2000,1000,1000,1000,1000,0,0.933448017,0.535390615,0.464609355,0.381043345,0.618956685
34100,Morristown, TN,4000,0,4000,3000,2000,2000,2000,0,0.894202054,0.609597206,0.390402794,0.540472627,0.459527373
34140,Moscow, ID,1000,0,1000,1000,500,1000,1000,0,0.961679697,0.587251782,0.412748247,0.512328744,0.487671256
34180,Moses Lake, WA,4000,2000,3000,2000,2000,2000,2000,0.375050306,0.624949694,0.609774292,0.390225708,0.523761749,0.476238251
34220,Moultrie, GA,2000,0,2000,1000,1000,0,1000,0,0.872220337,0.586561561,0.413438469,0,0.661916554
34260,Mountain Home, AR,1000,0,1000,1000,0,1000,1000,0,0.95269978,0.692477882,0,0.435192943,0.564807057
34300,Mountain Home, ID,1000,0,1000,1000,1000,1000,1000,0,0.688206613,0.53011477,0.46988523,0.513052523,0.486947477
34340,Mount Airy, NC,2000,0,2000,2000,1000,1000,1000,0,0.829191327,0.655480504,0.344519466,0.461850494,0.538149476
34380,Mount Pleasant, MI,2000,0,2000,1000,1000,1000,1000,0,0.978728235,0.538034678,0.461965322,0.498454064,0.501545906
34420,Mount Pleasant, TX,1000,0,1000,1000,500,1000,1000,0,0.771463275,0.645625174,0.354374826,0.459655881,0.540344119
34460,Mount Sterling, KY,1000,0,1000,1000,0,1000,1000,0,0.988898754,0.624494374,0,0.52982831,0.47017169
34500,Mount Vernon, IL,1000,0,1000,1000,1000,500,1000,0,0.989872992,0.524926543,0.475073457,0.352654725,0.647345304
34540,Mount Vernon, OH,3000,0,2000,1000,1000,1000,1000,0,0.968272686,0.503068686,0.496931285,0.508468032,0.491531968
34580,Mount Vernon-Anacortes, WA,4000,0,3000,2000,2000,2000,2000,0,0.829727352,0.507275581,0.492724389,0.496794403,0.503205597
34660,Murray, KY,1000,0,1000,1000,1000,1000,1000,0,0.95317775,0.486986101,0.513013899,0.419620901,0.580379128
34700,Muscatine, IA,2000,0,2000,1000,1000,0,1000,0,0.946840882,0.484433532,0.515566468,0,0.601657152
34740,Muskegon, MI,7000,0,6000,4000,2000,3000,4000,0,0.939083219,0.635424614,0.364575416,0.373572588,0.626427412
34780,Muskogee, OK,3000,0,3000,2000,1000,1000,2000,0,0.958086371,0.597751975,0.402248025,0.400366873,0.599633098
34820,Myrtle Beach-Conway-North Myrtle Beach, SC-NC,12000,0,10000,7000,5000,6000,6000,0,0.863430858,0.605293155,0.394706815,0.489831716,0.510168314
34860,Nacogdoches, TX,3000,0,2000,2000,1000,1000,2000,0,0.74581176,0.626435041,0.373564959,0.379877418,0.620122552
34900,Napa, CA,5000,2000,2000,2000,3000,2000,3000,0.506608844,0.493391126,0.438434005,0.561565995,0.379920006,0.620079994
34940,Naples-Immokalee-Marco Island, FL,10000,5000,5000,6000,4000,5000,6000,0.526796222,0.473203778,0.558063269,0.441936761,0.44255197,0.55744803
34980,Nashville-Davidson--Murfreesboro--Franklin, TN,73000,13000,59000,33000,39000,32000,40000,0.182821929,0.817178071,0.461700618,0.538299382,0.443390161,0.556609869
35020,Natchez, MS-LA,2000,0,2000,1000,1000,1000,1000,0,0.984709918,0.623507619,0.376492411,0.33923158,0.66076839
35060,Natchitoches, LA,1000,0,1000,1000,1000,500,1000,0,0.959123135,0.55029881,0.44970119,0.359588504,0.640411496
35100,New Bern, NC,5000,0,5000,3000,2000,2000,3000,0,0.896129489,0.636497259,0.363502741,0.414789706,0.585210323
35140,Newberry, SC,1000,0,1000,1000,500,1000,1000,0,0.931986094,0.679252148,0.320747823,0.401735038,0.598264933
35220,New Castle, IN,2000,0,2000,1000,1000,1000,1000,0,0.946106255,0.593973815,0.406026185,0.439821273,0.560178757
35260,New Castle, PA,3000,0,3000,1000,1000,1000,1000,0,0.991420388,0.515084147,0.484915853,0.509320676,0.490679324
35300,New Haven-Milford, CT,29000,7000,22000,11000,17000,9000,20000,0.230095088,0.769904912,0.388018847,0.611981153,0.307100594,0.692899406
35380,New Orleans-Metairie, LA,50000,7000,42000,25000,24000,15000,34000,0.137784719,0.862215281,0.516711235,0.483288795,0.310212791,0.689787209
35420,New Philadelphia-Dover, OH,4000,0,3000,2000,2000,2000,2000,0,0.955914259,0.564990461,0.435009539,0.459534198,0.540465832
35440,Newport, OR,1000,0,1000,1000,1000,1000,1000,0,0.867615819,0.50397253,0.496027499,0.46416527,0.53583473
35500,Newton, IA,1000,0,1000,0,1000,500,1000,0,0.970856011,0,0.65184176,0.408040226,0.591959774
35580,New Ulm, MN,1000,0,1000,500,500,500,1000,0,0.943483889,0.510183036,0.489816964,0.362465262,0.637534738
35620,New York-Newark-Jersey City, NY-NJ-PA,754000,346000,393000,301000,445000,210000,545000,0.471167803,0.528832197,0.403532684,0.596467316,0.277871907,0.722128093
35660,Niles-Benton Harbor, MI,6000,0,5000,3000,3000,3000,3000,0,0.897553265,0.512152433,0.487847537,0.442138046,0.557861924
35700,Nogales, AZ,2000,1000,1000,1000,1000,1000,1000,0.328576803,0.671423197,0.634473205,0.365526766,0.495720387,0.504279613
35740,Norfolk, NE,2000,0,2000,1000,1000,1000,1000,0,0.819990396,0.55795908,0.44204089,0.396021694,0.603978276
35820,North Platte, NE,1000,0,1000,1000,1000,1000,1000,0,0.867117107,0.43057996,0.56942004,0.423483163,0.576516867
35840,North Port-Sarasota-Bradenton, FL,21000,6000,15000,10000,10000,8000,13000,0.288836002,0.711163998,0.500828505,0.499171466,0.396544278,0.603455722
35900,North Wilkesboro, NC,2000,0,2000,1000,1000,1000,1000,0,0.829191327,0.655480504,0.344519466,0.461850494,0.538149476
35940,Norwalk, OH,2000,0,2000,1000,1000,1000,1000,0,0.954784214,0.495753944,0.504246056,0.430020273,0.569979727
35980,Norwich-New London, CT,9000,0,8000,3000,6000,3000,7000,0,0.89193958,0.350963652,0.649036348,0.276988178,0.723011851
36020,Oak Harbor, WA,3000,0,2000,1000,1000,1000,1000,0,0.829727352,0.507275581,0.492724389,0.496794403,0.503205597
36100,Ocala, FL,11000,0,10000,7000,4000,4000,7000,0,0.899274528,0.608356297,0.391643703,0.373973459,0.626026511
36220,Odessa, TX,8000,0,6000,3000,4000,4000,4000,0,0.762559474,0.456645846,0.543354154,0.452150315,0.547849655
36260,Ogden-Clearfield, UT,36000,4000,32000,13000,23000,16000,20000,0.101151228,0.898848772,0.362170219,0.637829781,0.438796014,0.561203957
36300,Ogdensburg-Massena, NY,4000,0,3000,2000,1000,2000,2000,0,0.900533855,0.5683496,0.43165043,0.434041351,0.565958619
36340,Oil City, PA,2000,0,2000,1000,1000,1000,1000,0,0.985916734,0.543591142,0.456408888,0.474022835,0.525977135
36380,Okeechobee, FL,2000,0,1000,1000,0,0,1000,0,0.594151139,0.764244854,0,0,0.561504364
36420,Oklahoma City, OK,57000,10000,46000,28000,29000,25000,33000,0.182710767,0.817289233,0.485606253,0.514393747,0.426631957,0.573368073
36460,Olean, NY,3000,0,3000,2000,1000,1000,2000,0,0.966371655,0.58767122,0.41232878,0.417051196,0.582948804
36500,Olympia-Tumwater, WA,9000,0,8000,4000,5000,4000,5000,0,0.844821811,0.42296207,0.57703793,0.469050437,0.530949593
36540,Omaha-Council Bluffs, NE-IA,40000,6000,32000,15000,24000,17000,23000,0.16340965,0.83659035,0.383854926,0.616145074,0.430288494,0.569711506
36580,Oneonta, NY,2000,0,2000,1000,1000,1000,1000,0,0.926335037,0.478835344,0.521164656,0.338282764,0.661717236
36620,Ontario, OR-ID,2000,0,2000,1000,1000,1000,1000,0,0.883527815,0.570007443,0.429992527,0.533018291,0.466981709
36660,Opelousas, LA,4000,0,4000,2000,1000,2000,2000,0,0.980216861,0.645611286,0.354388684,0.414726466,0.585273504
36700,Orangeburg, SC,4000,0,3000,3000,1000,1000,2000,0,0.960866511,0.748723507,0.251276463,0.359542072,0.640457928
36740,Orlando-Kissimmee-Sanford, FL,83000,25000,56000,43000,39000,31000,52000,0.313641071,0.686358929,0.523115575,0.476884425,0.372625619,0.627374411
36780,Oshkosh-Neenah, WI,6000,0,6000,0,4000,3000,3000,0,0.939657152,0,0.64015013,0.486854702,0.513145328
36820,Oskaloosa, IA,1000,0,1000,500,500,0,500,0,0.930594981,0.48434478,0.51565522,0,0.61923182
36830,Othello, WA,1000,0,1000,500,500,500,500,0,0.740305722,0.645215988,0.354783982,0.469832093,0.530167937
36860,Ottawa-Peru, IL,5000,0,5000,2000,3000,2000,4000,0,0.919311583,0.416700423,0.583299577,0.297406793,0.702593207
36900,Ottumwa, IA,2000,0,1000,1000,1000,0,1000,0,0.930594981,0.48434478,0.51565522,0,0.61923182
36940,Owatonna, MN,1000,0,1000,1000,1000,1000,1000,0,0.822245121,0.418517768,0.581482232,0.406403929,0.593596101
36980,Owensboro, KY,5000,0,5000,3000,3000,2000,4000,0,0.946785927,0.490411341,0.509588659,0.331484765,0.668515205
37020,Owosso, MI,2000,0,2000,1000,1000,1000,2000,0,0.961509168,0.456899226,0.543100774,0.319882631,0.680117369
37060,Oxford, MS,2000,0,2000,1000,1000,1000,1000,0,0.967146397,0.642935991,0.357064039,0.360956907,0.639043093
37100,Oxnard-Thousand Oaks-Ventura, CA,35000,16000,18000,14000,21000,12000,22000,0.46709621,0.53290379,0.399019659,0.600980341,0.357130557,0.642869473
37120,Ozark, AL,2000,0,2000,1000,1000,1000,1000,0,0.946431875,0.554693937,0.445306093,0.458634913,0.541365087
37140,Paducah, KY-IL,3000,0,3000,2000,2000,1000,2000,0,0.956235886,0.488167167,0.511832833,0.421185076,0.578814924
37220,Pahrump, NV,2000,0,2000,1000,1000,1000,1000,0,0.812482834,0.440208435,0.559791565,0.445235491,0.554764509
37300,Palestine, TX,2000,0,2000,1000,1000,1000,1000,0,0.841256559,0.485783935,0.514216065,0.48818329,0.51181674
37340,Palm Bay-Melbourne-Titusville, FL,17000,0,14000,9000,8000,7000,11000,0,0.848245561,0.536991,0.463009,0.383681566,0.616318464
37420,Pampa, TX,1000,500,1000,1000,500,500,1000,0.313819349,0.686180651,0.561900139,0.438099861,0.475527823,0.524472177
37460,Panama City, FL,7000,0,6000,4000,3000,3000,4000,0,0.906758904,0.564236403,0.435763568,0.403953284,0.596046686
37500,Paragould, AR,2000,0,2000,1000,1000,1000,1000,0,0.973715186,0.598317921,0.401682079,0.342253357,0.657746673
37540,Paris, TN,1000,0,1000,1000,500,500,1000,0,0.974909425,0.534421086,0.465578914,0.442886621,0.557113409
37580,Paris, TX,2000,0,2000,1000,1000,1000,1000,0,0.771463275,0.645625174,0.354374826,0.459655881,0.540344119
37660,Parsons, KS,1000,0,1000,500,500,500,500,0,0.929606616,0.582689643,0.417310357,0.40792039,0.592079639
37740,Payson, AZ,2000,0,2000,2000,1000,1000,1000,0,0.926760495,0.646947503,0.353052467,0.528417468,0.471582532
37780,Pecos, TX,1000,0,500,500,500,500,500,0,0.652954221,0.454944193,0.545055807,0.545152485,0.454847515
37860,Pensacola-Ferry Pass-Brent, FL,17000,0,15000,8000,9000,7000,10000,0,0.928361118,0.47266078,0.52733922,0.395014793,0.604985237
37900,Peoria, IL,14000,0,12000,6000,8000,5000,9000,0,0.914025605,0.427633584,0.572366416,0.352904558,0.647095442
37940,Peru, IN,1000,0,1000,1000,1000,1000,1000,0,0.96922034,0.558950424,0.441049606,0.461105019,0.538895011
37980,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,225000,43000,178000,85000,138000,77000,148000,0.195571005,0.804428995,0.381744325,0.618255675,0.343211651,0.656788349
38060,Phoenix-Mesa-Scottsdale, AZ,186000,55000,126000,93000,90000,94000,92000,0.307989955,0.692010045,0.508660555,0.491339445,0.506619275,0.493380725
38180,Pierre, SD,1000,0,1000,1000,500,500,1000,0,0.996273816,0.664586306,0.335413665,0.450667441,0.549332559
38220,Pine Bluff, AR,4000,0,3000,2000,1000,1000,2000,0,0.961466432,0.639546871,0.360453159,0.296822578,0.703177452
38260,Pittsburg, KS,1000,0,1000,1000,1000,1000,1000,0,0.929606616,0.582689643,0.417310357,0.40792042,0.59207958
38300,Pittsburgh, PA,73000,5000,68000,28000,45000,28000,45000,0.070021033,0.929978967,0.378121376,0.621878624,0.386649907,0.613350093
38340,Pittsfield, MA,3000,0,3000,0,2000,0,2000,0,0.852384627,0,0.582415879,0,0.705486298
38380,Plainview, TX,2000,0,1000,1000,1000,1000,1000,0,0.792782843,0.666355014,0.333645016,0.465592057,0.534407973
38420,Platteville, WI,2000,0,2000,1000,1000,1000,1000,0,0.982696891,0.42031312,0.57968688,0.418242723,0.581757307
38460,Plattsburgh, NY,3000,0,3000,1000,1000,1000,2000,0,0.984329998,0.410910428,0.589089572,0.356710583,0.643289447
38500,Plymouth, IN,2000,0,2000,1000,1000,1000,1000,0,0.86046958,0.504787445,0.495212555,0.549592257,0.450407743
38540,Pocatello, ID,4000,0,4000,2000,2000,2000,2000,0,0.897215724,0.576135457,0.423864543,0.533206642,0.466793358
38580,Point Pleasant, WV-OH,2000,0,2000,1000,1000,1000,1000,0,0.981447041,0.531490564,0.468509436,0.487113923,0.512886047
38620,Ponca City, OK,2000,0,2000,1000,1000,1000,1000,0,0.830378234,0.575240374,0.424759656,0.402987957,0.597012043
38700,Pontiac, IL,2000,0,1000,1000,1000,1000,1000,0,0.951425076,0.461978376,0.538021624,0.400640547,0.599359453
38860,Portland-South Portland, ME,17000,0,15000,6000,10000,8000,9000,0,0.909598291,0.364240408,0.635759592,0.457083732,0.542916298
38900,Portland-Vancouver-Hillsboro, OR-WA,89000,24000,63000,33000,54000,39000,50000,0.272202134,0.727797866,0.38055855,0.61944145,0.433484256,0.566515744
38920,Port Lavaca, TX,1000,0,1000,1000,500,1000,1000,0,0.855685294,0.583705544,0.416294426,0.477461994,0.522538006
38940,Port St. Lucie, FL,14000,5000,9000,8000,6000,5000,9000,0.335134745,0.664865255,0.584743321,0.415256679,0.35322848,0.64677155
39020,Portsmouth, OH,3000,0,3000,2000,0,2000,1000,0,0.975249052,0.559414983,0,0.547487319,0.452512681
39060,Pottsville, PA,4000,0,4000,2000,2000,2000,3000,0,0.961819053,0.403850853,0.596149147,0.396718144,0.603281856
39220,Price, UT,1000,0,1000,1000,1000,1000,1000,0,0.901522934,0.458181143,0.541818857,0.530508339,0.469491661
39260,Prineville, OR,1000,0,1000,500,500,500,500,0,0.726404369,0.558144808,0.441855192,0.426038146,0.573961854
39300,Providence-Warwick, RI-MA,55000,12000,42000,21000,33000,21000,33000,0.21914947,0.78085053,0.388754129,0.611245871,0.39111349,0.60888648
39340,Provo-Orem, UT,34000,5000,28000,14000,19000,15000,18000,0.155737162,0.844262838,0.428523183,0.571476817,0.454879642,0.545120358
39380,Pueblo, CO,6000,0,5000,4000,2000,3000,3000,0,0.875008523,0.625606239,0.374393761,0.476274222,0.523725748
39420,Pullman, WA,2000,0,1000,1000,1000,1000,1000,0,0.740305722,0.645215988,0.354783982,0.469832093,0.530167937
39500,Quincy, IL-MO,3000,0,3000,1000,1000,1000,2000,0,0.954517961,0.472065091,0.527934909,0.410539687,0.589460313
39540,Racine, WI,8000,0,7000,0,4000,0,5000,0,0.846067667,0,0.539067388,0,0.580685198
39580,Raleigh, NC,51000,13000,37000,19000,31000,18000,32000,0.259653687,0.740346313,0.374107301,0.625892699,0.361044586,0.638955414
39660,Rapid City, SD,6000,0,6000,3000,3000,3000,3000,0,0.985502899,0.461119413,0.538880587,0.4612284,0.538771629
39740,Reading, PA,15000,0,12000,6000,8000,7000,8000,0,0.83105433,0.444031417,0.555968583,0.485864878,0.514135122
39780,Red Bluff, CA,2000,0,2000,1000,1000,1000,1000,0,0.711228788,0.574908376,0.425091624,0.398970395,0.601029634
39820,Redding, CA,6000,0,6000,4000,3000,3000,4000,0,0.925031364,0.581018507,0.418981493,0.450907975,0.549092054
39860,Red Wing, MN,2000,0,2000,0,1000,1000,1000,0,0.813025236,0,0.588609815,0.355217099,0.644782901
39900,Reno, NV,16000,5000,11000,8000,9000,8000,9000,0.323185563,0.676814437,0.475553632,0.524446368,0.469347298,0.530652702
39940,Rexburg, ID,3000,0,3000,2000,1000,2000,1000,0,0.870327771,0.567896605,0.432103395,0.56758374,0.43241626
39980,Richmond, IN,2000,0,2000,1000,1000,1000,1000,0,0.924026728,0.619513869,0.380486101,0.474722654,0.525277376
40060,Richmond, VA,48000,8000,40000,19000,29000,19000,28000,0.164228976,0.835771024,0.393903315,0.606096685,0.406682342,0.593317628
40080,Richmond-Berea, KY,4000,0,4000,2000,2000,2000,2000,0,0.955831409,0.543674111,0.456325859,0.521560669,0.478439331
40100,Rio Grande City, TX,3000,0,2000,2000,0,0,2000,0,0.593698323,0.664839447,0,0,0.650801182
40140,Riverside-San Bernardino-Ontario, CA,199000,77000,117000,103000,93000,93000,106000,0.408627093,0.591372907,0.525630057,0.474369943,0.465736568,0.534263432
40180,Riverton, WY,2000,0,1000,1000,1000,1000,1000,0,0.945347369,0.473092914,0.526907086,0.370926559,0.629073441
40220,Roanoke, VA,11000,0,9000,5000,6000,4000,7000,0,0.875016928,0.468078017,0.531921983,0.371495396,0.628504634
40260,Roanoke Rapids, NC,3000,0,2000,2000,0,1000,2000,0,0.971018612,0.702044845,0,0.401282996,0.598716974
40300,Rochelle, IL,2000,0,2000,1000,1000,0,1000,0,0.926083028,0.516420603,0.483579397,0,0.672296286
40340,Rochester, MN,9000,0,7000,3000,6000,3000,5000,0,0.759271026,0.297988832,0.702011168,0.390429258,0.609570742
40380,Rochester, NY,38000,4000,33000,16000,21000,13000,24000,0.115077496,0.884922504,0.436700225,0.563299775,0.356615067,0.643384933
40420,Rockford, IL,14000,0,12000,7000,7000,5000,9000,0,0.837429225,0.508808255,0.491191775,0.360027939,0.639972091
40460,Rockingham, NC,2000,0,2000,1000,1000,1000,1000,0,0.857590795,0.624669135,0.375330865,0.499652565,0.500347435
40540,Rock Springs, WY,2000,0,2000,1000,1000,1000,1000,0,0.945347369,0.473092914,0.526907086,0.370926559,0.629073441
40580,Rocky Mount, NC,6000,0,5000,4000,0,3000,3000,0,0.905867517,0.720828772,0,0.537740827,0.462259173
40660,Rome, GA,4000,0,3000,3000,1000,2000,2000,0,0.807916522,0.642571807,0.357428193,0.487376094,0.512623906
40740,Roswell, NM,3000,0,2000,2000,1000,1000,2000,0,0.830982149,0.597905159,0.402094811,0.413120627,0.586879373
40780,Russellville, AR,3000,0,3000,2000,1000,2000,2000,0,0.820285678,0.683459759,0.316540271,0.472405791,0.527594209
40820,Ruston, LA,2000,0,2000,1000,1000,1000,1000,0,0.959123135,0.55029881,0.44970119,0.359588504,0.640411496
40860,Rutland, VT,2000,0,2000,0,1000,0,1000,0,0.93232882,0,0.585990727,0,0.675328076
40900,Sacramento--Roseville--Arden-Arcade, CA,86000,30000,55000,39000,47000,35000,51000,0.358957529,0.641042471,0.451623976,0.548376024,0.404859334,0.595140696
40940,Safford, AZ,2000,0,2000,1000,1000,1000,1000,0,0.926760495,0.646947503,0.353052467,0.528417468,0.471582532
40980,Saginaw, MI,7000,0,6000,4000,3000,0,4000,0,0.974310756,0.546084046,0.453915983,0,0.676786304
